wavelength,absorbance
300.0,0.14362511016543078
302.51256281407035,0.10731616462858404
305.0251256281407,0.16032067084762772
307.53768844221105,0.1079725563992503
310.0502512562814,0.13858678076052786
312.56281407035175,0.13664523258363462
315.0753768844221,0.16538027616742296
317.58793969849245,0.14676291935543267
320.1005025125628,0.12692488075409472
322.61306532663315,0.09638423653536249
325.1256281407035,0.15405115620057444
327.63819095477385,0.11506903635733268
330.1507537688442,0.1166492712550798
332.6633165829146,0.11415441175591094
335.1758793969849,0.13328862403638056
337.6884422110553,0.1362001799647972
340.20100502512565,0.1251674569728648
342.713567839196,0.13341940856153411
345.22613065326635,0.12828768448511013
347.7386934673367,0.15083578424340027
350.25125628140705,0.15829625986226606
352.7638190954774,0.14621106536301684
355.27638190954775,0.12358673859209107
357.7889447236181,0.118496138160343
360.30150753768845,0.1459065529529537
362.8140703517588,0.11720782401673926
365.32663316582915,0.13582053831086904
367.8391959798995,0.1441445760916525
370.35175879396985,0.13340345645125692
372.8643216080402,0.13728947452490806
375.37688442211055,0.1116598141162362
377.8894472361809,0.13763213947509248
380.40201005025125,0.11828617058604123
382.9145728643216,0.14607575685687
385.42713567839195,0.12075635537872244
387.9396984924623,0.14359165562667284
390.4522613065327,0.12769760336736916
392.964824120603,0.14262719398591747
395.4773869346734,0.1320457919291996
397.9899497487437,0.1777216321315786
400.5025125628141,0.16062354544980056
403.0150753768844,0.14603411762074275
405.5276381909548,0.13592079045093092
408.04020100502515,0.14998415860139427
410.5527638190955,0.12021262716985495
413.06532663316585,0.14159712199287314
415.5778894472362,0.16735821215270286
418.09045226130655,0.10162149438661575
420.6030150753769,0.16004980477484707
423.11557788944725,0.17771628277153165
425.6281407035176,0.1318119972446326
428.14070351758795,0.16320133264837672
430.6532663316583,0.12630087705406923
433.16582914572865,0.15361004956156835
435.678391959799,0.1866377001239875
438.19095477386935,0.17553945861118714
440.7035175879397,0.15722048507409375
443.21608040201005,0.18317779619219604
445.7286432160804,0.17284035900800387
448.2412060301508,0.196592520986548
450.7537688442211,0.21120250926774592
453.2663316582915,0.1910743287713914
455.7788944723618,0.25450510750430255
458.2914572864322,0.2535471269591464
460.8040201005025,0.20884062563800754
463.3165829145729,0.23390313163820525
465.8291457286432,0.2539252362296758
468.3417085427136,0.2991845024767724
470.8542713567839,0.31178929288968443
473.3668341708543,0.33459794810402055
475.8793969849246,0.34574937178075726
478.391959798995,0.3537913277234883
480.90452261306535,0.3882256438952928
483.4170854271357,0.4314164828253968
485.92964824120605,0.4558484967801527
488.4422110552764,0.46995194068406176
490.95477386934675,0.5146785365541837
493.4673366834171,0.5737732939365556
495.97989949748745,0.6101611650566731
498.4924623115578,0.6251680434267156
501.00502512562815,0.658866716193064
503.5175879396985,0.7217082634356713
506.03015075376885,0.7693923747185061
508.5427135678392,0.7801968242696395
511.0552763819096,0.8626121837489268
513.5678391959799,0.8904055640101423
516.0804020100503,0.9125694774360903
518.5929648241206,0.9500876380019472
521.105527638191,1.0207960499193935
523.6180904522613,1.0565077747248552
526.1306532663317,1.108585644853093
528.643216080402,1.1289126614905465
531.1557788944724,1.1951565579403571
533.6683417085427,1.225254009373533
536.1809045226131,1.220443056916811
538.6934673366834,1.3050047412244936
541.2060301507538,1.3214632188577045
543.7185929648242,1.3504161340764607
546.2311557788945,1.3694542024196754
548.7437185929648,1.3748023217531893
551.2562814070352,1.411873402489285
553.7688442211056,1.4228007208219344
556.2814070351759,1.411429280893061
558.7939698492462,1.4201028828112752
561.3065326633166,1.4272532422260242
563.819095477387,1.3935133107591005
566.3316582914573,1.3618426241533683
568.8442211055276,1.3703919233926622
571.356783919598,1.4001863805360582
573.8693467336684,1.3543061213965073
576.3819095477387,1.2995647288333032
578.894472361809,1.2698684301999599
581.4070351758794,1.2210459047464925
583.9195979899498,1.2051939971556611
586.4321608040201,1.1857740166075341
588.9447236180904,1.1544682399477408
591.4572864321608,1.09987974161694
593.9698492462312,1.0345035897940977
596.4824120603016,1.003429506819958
598.9949748743719,0.9496825347656559
601.5075376884422,0.9208980861312455
604.0201005025126,0.8117362701938536
606.532663316583,0.8248811953805588
609.0452261306533,0.7827088270107468
611.5577889447236,0.7148243842402591
614.070351758794,0.7060293026813329
616.5829145728644,0.6392315225273248
619.0954773869347,0.649968731906879
621.608040201005,0.5595274862433572
624.1206030150754,0.5820426993638064
626.6331658291458,0.4903217935812447
629.1457286432161,0.45434042764200755
631.6582914572864,0.4986653457380733
634.1708542713568,0.39426908456408694
636.6834170854272,0.41960251276943855
639.1959798994975,0.35341586500239264
641.7085427135678,0.3258914569941337
644.2211055276382,0.33031693342305996
646.7336683417086,0.2764286202669402
649.2462311557789,0.2837785719357731
651.7587939698492,0.27370860001875397
654.2713567839196,0.2289560637030866
656.78391959799,0.2435769154917945
659.2964824120604,0.22805779704836107
661.8090452261307,0.20268529575572858
664.321608040201,0.21266591993444323
666.8341708542714,0.2161677826818318
669.3467336683418,0.2221985291544029
671.8592964824121,0.19521041084260202
674.3718592964824,0.1962738924001806
676.8844221105528,0.1338293629978644
679.3969849246232,0.1895917919773298
681.9095477386935,0.1925060622562508
684.4221105527638,0.18211571873554672
686.9346733668342,0.15930211316912274
689.4472361809046,0.21050437568081676
691.9597989949749,0.20517177094047787
694.4723618090452,0.15542255035154004
696.9849246231156,0.1988341779644698
699.497487437186,0.1834804207956755
702.0100502512563,0.182632762424215
704.5226130653266,0.16709621422765517
707.035175879397,0.18630754150181517
709.5477386934674,0.17268855634728925
712.0603015075377,0.16188370220055842
714.572864321608,0.1762913531826759
717.0854271356784,0.21044974037243108
719.5979899497488,0.19321898380681438
722.1105527638192,0.1608290095174966
724.6231155778895,0.141633933809149
727.1356783919598,0.17614634297925616
729.6482412060302,0.18871474267320654
732.1608040201006,0.16637340562285194
734.6733668341709,0.1353658675995915
737.1859296482412,0.1839111893313729
739.6984924623116,0.17543847205221863
742.211055276382,0.18896488623980257
744.7236180904523,0.14544367533877026
747.2361809045226,0.18208889099288716
749.748743718593,0.15246839303517104
752.2613065326634,0.17168904460549425
754.7738693467337,0.18770441599237062
757.286432160804,0.15763164183085607
759.7989949748744,0.18015346671946766
762.3115577889448,0.18331724336063124
764.8241206030151,0.17206819904120607
767.3366834170854,0.17117385542810032
769.8492462311558,0.15836346751325237
772.3618090452262,0.19260687704482451
774.8743718592965,0.20391204507820265
777.3869346733668,0.16860689399913428
779.8994974874372,0.1807409435337686
782.4120603015076,0.17233047992708664
784.924623115578,0.192868168048004
787.4371859296483,0.21251449041810122
789.9497487437186,0.17277982488703048
792.462311557789,0.1623023155953788
794.9748743718594,0.16843510783391744
797.4874371859297,0.16504284677799155
800.0,0.16561094795649078
