wavelength,absorbance
2.000000000000000000e+02,5.481753598258540250e-02
2.020066889632107063e+02,1.043489089151070914e-01
2.040133779264214127e+02,1.190663695079459405e-01
2.060200668896321190e+02,2.301208634856099361e-02
2.080267558528427969e+02,1.519194627721356938e-01
2.100334448160535032e+02,1.525697112859806803e-01
2.120401337792642096e+02,6.630932853135163008e-02
2.140468227424749159e+02,0.000000000000000000e+00
2.160535117056856222e+02,5.284910288263153233e-02
2.180602006688963286e+02,4.576435751648494366e-02
2.200668896321070349e+02,1.180964391256260626e-01
2.220735785953177128e+02,3.851885988501681235e-02
2.240802675585284192e+02,1.710550274248080482e-01
2.260869565217391255e+02,9.845192920710896245e-02
2.280936454849498318e+02,1.308020971624385687e-01
2.301003344481605382e+02,5.163646728277983267e-02
2.321070234113712445e+02,3.915207557123612236e-02
2.341137123745819508e+02,7.498192954895133155e-02
2.361204013377926572e+02,4.555841075696012710e-02
2.381270903010033351e+02,6.952693692440765905e-02
2.401337792642140414e+02,0.000000000000000000e+00
2.421404682274247477e+02,9.475167221331629031e-02
2.441471571906354541e+02,6.984993478860131166e-02
2.461538461538461604e+02,1.080628258526359353e-01
2.481605351170568383e+02,1.647739296272963255e-02
2.501672240802675447e+02,7.197450506084258903e-02
2.521739130434782510e+02,9.420854175381743190e-02
2.541806020066889573e+02,7.670723025962933317e-02
2.561872909698996637e+02,0.000000000000000000e+00
2.581939799331103700e+02,4.928458591139760203e-02
2.602006688963210763e+02,2.270781102449592054e-02
2.622073578595317827e+02,7.776572360767008973e-02
2.642140468227424890e+02,5.985330002383633385e-02
2.662207357859531953e+02,2.456433057657024521e-02
2.682274247491639017e+02,1.408392610456907224e-01
2.702341137123745511e+02,4.196495117216789139e-02
2.722408026755853143e+02,6.863689058131632048e-02
2.742474916387959638e+02,7.850139870788273855e-02
2.762541806020066701e+02,6.225059102445214265e-02
2.782608695652173765e+02,1.630309942393208256e-01
2.802675585284280828e+02,9.908271608578343714e-02
2.822742474916387891e+02,1.209405545171521323e-01
2.842809364548494955e+02,9.070970081399321039e-02
2.862876254180602018e+02,7.427615782998796268e-02
2.882943143812709081e+02,1.147237361792991239e-01
2.903010033444816145e+02,1.277776298582583847e-01
2.923076923076923208e+02,9.995951871214117657e-02
2.943143812709030271e+02,7.072567316748518129e-03
2.963210702341136766e+02,8.040807228081335578e-02
2.983277591973244398e+02,1.181782858351297094e-01
3.003344481605350893e+02,1.217943686073803544e-01
3.023411371237458525e+02,7.606745994983780956e-02
3.043478260869565020e+02,1.170603884012165474e-01
3.063545150501672083e+02,8.715741659820530618e-03
3.083612040133779146e+02,8.872319255638506930e-02
3.103678929765886210e+02,1.527182946572313016e-01
3.123745819397993273e+02,1.578422223979837336e-01
3.143812709030100336e+02,9.203627346848347601e-02
3.163879598662207400e+02,6.668794442806644240e-02
3.183946488294314463e+02,1.038363144938660165e-01
3.204013377926421526e+02,5.441542061523162860e-02
3.224080267558528590e+02,6.436666048470640611e-02
3.244147157190635653e+02,1.542800151961863653e-01
3.264214046822742148e+02,1.072579547413704537e-01
3.284280936454849780e+02,8.884911162751424341e-02
3.304347826086956275e+02,1.154879403269469251e-01
3.324414715719063906e+02,5.080217256423982114e-02
3.344481605351170401e+02,5.709505786951199480e-02
3.364548494983277465e+02,1.544341894643497526e-01
3.384615384615384528e+02,1.053337132508894020e-01
3.404682274247491591e+02,5.845676916401421758e-02
3.424749163879598655e+02,1.823518899657157188e-01
3.444816053511705718e+02,1.715339313727092529e-01
3.464882943143812781e+02,6.567824455049164900e-02
3.484949832775919845e+02,1.104658980648240141e-01
