wavelength,absorbance
2.000000000000000000e+02,3.273891190574272636e-02
2.020066889632107063e+02,1.012808798264194510e-01
2.040133779264214127e+02,5.942509687158298304e-02
2.060200668896321190e+02,4.670211715661085061e-02
2.080267558528427969e+02,7.110871106367371020e-02
2.100334448160535032e+02,2.629795057048319590e-02
2.120401337792642096e+02,7.346937501617122057e-02
2.140468227424749159e+02,8.684147983402645821e-02
2.160535117056856222e+02,9.064389340765216518e-02
2.180602006688963286e+02,4.202461847404585782e-02
2.200668896321070349e+02,1.243719066534867829e-01
2.220735785953177128e+02,6.612914039927121623e-02
2.240802675585284192e+02,4.241082115539886871e-02
2.260869565217391255e+02,4.869774810213342575e-02
2.280936454849498318e+02,1.115017957381254643e-01
2.301003344481605382e+02,4.804196151080793176e-02
2.321070234113712445e+02,5.452239409038590889e-02
2.341137123745819508e+02,9.181030883510359064e-02
2.361204013377926572e+02,7.142736832953529291e-02
2.381270903010033351e+02,1.093139314632642078e-01
2.401337792642140414e+02,6.665128083778656953e-02
2.421404682274247477e+02,4.681660264898290097e-02
2.441471571906354541e+02,6.809780329797072984e-02
2.461538461538461604e+02,6.337754581285182098e-02
2.481605351170568383e+02,7.358729200121894021e-02
2.501672240802675447e+02,1.068908284296436195e-01
2.521739130434782510e+02,5.678235133790041078e-02
2.541806020066889573e+02,1.108858335894682967e-02
2.561872909698996637e+02,1.020906947711212875e-01
2.581939799331103700e+02,2.364946661055122856e-02
2.602006688963210763e+02,4.692086250040325424e-02
2.622073578595317827e+02,7.664217025100450442e-02
2.642140468227424890e+02,6.178326071225939686e-02
2.662207357859531953e+02,7.617805269208990926e-02
2.682274247491639017e+02,1.068752136785373341e-01
2.702341137123745511e+02,1.030727012448882512e-01
2.722408026755853143e+02,4.276055417999099356e-02
2.742474916387959638e+02,1.026432624785139913e-01
2.762541806020066701e+02,6.771324584904947486e-02
2.782608695652173765e+02,9.088863389088168432e-02
2.802675585284280828e+02,9.875595297994772814e-02
2.822742474916387891e+02,1.035440251788373178e-01
2.842809364548494955e+02,1.163400378080705067e-01
2.862876254180602018e+02,4.775716146185864097e-02
2.882943143812709081e+02,7.120113420299920004e-02
2.903010033444816145e+02,1.062009401771173422e-01
2.923076923076923208e+02,1.848373917377012510e-01
2.943143812709030271e+02,8.387760850878019092e-02
2.963210702341136766e+02,4.061924311374626867e-02
2.983277591973244398e+02,8.408520332809521491e-02
3.003344481605350893e+02,9.396360133111360258e-02
3.023411371237458525e+02,1.179554181204664626e-01
3.043478260869565020e+02,8.088449823852922327e-02
3.063545150501672083e+02,1.119386680120826316e-02
3.083612040133779146e+02,7.744213692461239529e-02
3.103678929765886210e+02,1.362701806678667804e-01
3.123745819397993273e+02,7.898033713836877245e-02
3.143812709030100336e+02,1.084110151156730539e-01
3.163879598662207400e+02,1.378368832676777345e-01
3.183946488294314463e+02,5.519351810342262854e-02
3.204013377926421526e+02,3.592283287333134650e-02
3.224080267558528590e+02,5.012328302464752472e-02
3.244147157190635653e+02,5.338974329060580670e-02
3.264214046822742148e+02,4.447234114533581140e-02
3.284280936454849780e+02,5.490414904287016507e-02
3.304347826086956275e+02,7.359481142794038755e-02
3.324414715719063906e+02,8.911632171558941939e-02
3.344481605351170401e+02,1.079650783463170921e-01
3.364548494983277465e+02,9.420886953499653382e-02
3.384615384615384528e+02,7.002143281634343186e-02
3.404682274247491591e+02,8.318185833915986427e-02
3.424749163879598655e+02,1.974295037930857422e-01
3.444816053511705718e+02,1.694873025957440160e-01
3.464882943143812781e+02,1.229667645058482167e-01
3.484949832775919845e+02,1.341213173295461858e-01
3.505016722408026908e+02,8.283504184672352277e-02
3.525083612040133403e+02,8.770702615877935815e-02
3.545150501672241035e+02,1.691977787875969252e-01
3.565217391304347530e+02,6.227780810613581242e-02
3.585284280936455161e+02,2.036912162345179134e-01
3.605351170568561656e+02,1.721853639021869720e-01
3.625418060200669288e+02,9.282969848026059734e-02
3.645484949832775783e+02,1.400214461682981193e-01
3.665551839464882846e+02,1.698465097107264010e-01
3.685618729096989910e+02,1.031489344169082001e-01
3.705685618729096973e+02,1.262412631797765750e-01
3.725752508361204036e+02,1.883884734121964999e-01
3.745819397993311100e+02,2.207314909472678499e-01
3.765886287625418163e+02,2.255525435266262091e-01
3.785953177257524658e+02,1.929118766721604483e-01
3.806020066889632290e+02,1.966773156249599919e-01
3.826086956521738784e+02,2.215327270853965358e-01
3.846153846153846416e+02,2.051180803411684628e-01
3.866220735785952911e+02,2.161603471914898822e-01
3.886287625418060543e+02,2.291558130055742215e-01
3.906354515050167038e+02,2.491184589170275243e-01
3.926421404682274101e+02,2.248062690520831186e-01
3.946488294314381164e+02,2.562245880476141102e-01
3.966555183946488228e+02,3.228197307837261110e-01
3.986622073578595291e+02,3.607687150161036360e-01
4.006688963210702354e+02,2.482569129347430570e-01
4.026755852842809418e+02,2.883961145448789010e-01
4.046822742474916481e+02,3.598688615885740072e-01
4.066889632107023544e+02,2.941247568442851845e-01
4.086956521739130039e+02,3.442796774102329649e-01
4.107023411371237671e+02,3.190311724824197448e-01
4.127090301003344166e+02,3.751008041507314927e-01
4.147157190635451798e+02,3.717645490174937284e-01
4.167224080267558293e+02,3.674506714598530510e-01
4.187290969899665924e+02,2.747139914051788256e-01
4.207357859531772419e+02,3.524714992588797169e-01
4.227424749163879483e+02,4.442379616802885067e-01
4.247491638795986546e+02,4.475791965448087106e-01
4.267558528428093609e+02,4.247884547932528898e-01
4.287625418060200673e+02,4.487237242186640773e-01
4.307692307692307736e+02,3.700556589866239032e-01
4.327759197324414799e+02,5.340343634600043243e-01
4.347826086956521863e+02,5.343277151473321274e-01
4.367892976588628926e+02,5.000943801998904981e-01
4.387959866220735421e+02,5.568533235055084241e-01
4.408026755852843053e+02,4.986077913820013419e-01
4.428093645484949548e+02,5.417144235119738527e-01
4.448160535117057179e+02,5.417533788464418132e-01
4.468227424749163674e+02,6.420619194632042337e-01
4.488294314381271306e+02,5.931058226926965160e-01
4.508361204013377801e+02,5.838190048109938024e-01
4.528428093645484864e+02,6.439797480461652013e-01
4.548494983277591928e+02,6.163659910567518274e-01
4.568561872909698991e+02,7.148602777694575972e-01
4.588628762541806054e+02,7.076133744448890317e-01
4.608695652173913118e+02,7.360473158910129099e-01
4.628762541806020181e+02,6.881291290538306127e-01
4.648829431438127244e+02,6.759143979938440072e-01
4.668896321070234308e+02,7.342317311636163968e-01
4.688963210702341371e+02,7.823744368534392146e-01
4.709030100334448434e+02,7.349454788566580632e-01
4.729096989966554929e+02,7.295712057279095664e-01
4.749163879598661993e+02,8.153349687072775076e-01
4.769230769230769056e+02,7.798608912751600064e-01
4.789297658862876119e+02,8.393063549710351179e-01
4.809364548494983183e+02,8.050173267724689552e-01
4.829431438127090246e+02,7.745621583187057846e-01
4.849498327759197309e+02,8.396250116323163981e-01
4.869565217391304373e+02,8.094183065990705472e-01
4.889632107023411436e+02,8.171300141975667009e-01
4.909698996655518499e+02,8.294350346258824169e-01
4.929765886287625563e+02,8.163808114399901950e-01
4.949832775919732626e+02,8.319036368291604644e-01
4.969899665551839689e+02,8.916150642429684359e-01
4.989966555183946753e+02,8.395977188168605165e-01
5.010033444816053247e+02,8.075806613018692293e-01
5.030100334448160311e+02,8.745493528928210969e-01
5.050167224080267374e+02,8.179805715340414674e-01
5.070234113712374437e+02,8.168764994705426385e-01
5.090301003344481501e+02,7.955497064137403429e-01
5.110367892976588564e+02,8.228955158688242566e-01
5.130434782608695059e+02,8.745141256133404095e-01
5.150501672240802691e+02,8.053161406040203474e-01
5.170568561872910323e+02,8.000956644843150167e-01
5.190635451505016817e+02,8.698870169151291520e-01
5.210702341137123312e+02,8.880659969215074501e-01
5.230769230769230944e+02,9.043736087757687780e-01
5.250836120401338576e+02,7.497030739964959389e-01
5.270903010033445071e+02,8.059800882639145403e-01
5.290969899665551566e+02,7.297907068151824328e-01
5.311036789297659197e+02,7.197891016743676040e-01
5.331103678929765692e+02,7.388003314197149063e-01
5.351170568561872187e+02,8.172389639768534719e-01
5.371237458193979819e+02,7.417727351887456466e-01
5.391304347826087451e+02,7.496240178487021399e-01
5.411371237458193946e+02,7.524111112061530049e-01
5.431438127090300441e+02,7.505452649757489159e-01
5.451505016722408072e+02,7.468425302780991037e-01
5.471571906354515704e+02,6.664976891617960808e-01
5.491638795986622199e+02,6.800236847127013595e-01
5.511705685618728694e+02,6.885380046948628152e-01
5.531772575250836326e+02,6.604783779829902501e-01
5.551839464882943957e+02,6.647186442242325466e-01
5.571906354515049316e+02,6.815526665877573720e-01
5.591973244147156947e+02,6.452657297812353088e-01
5.612040133779264579e+02,6.204856086257213299e-01
5.632107023411371074e+02,6.178619769871711576e-01
5.652173913043477569e+02,5.797146620204673972e-01
5.672240802675585201e+02,5.506939011168546783e-01
5.692307692307692832e+02,6.092359873403313530e-01
5.712374581939799327e+02,5.432025839668508382e-01
5.732441471571905822e+02,5.958933211327237522e-01
5.752508361204013454e+02,5.329384744872541768e-01
5.772575250836121086e+02,4.453327093619724453e-01
5.792642140468227581e+02,4.541122486811698389e-01
5.812709030100334076e+02,4.677806496351687993e-01
5.832775919732441707e+02,4.761300873538555911e-01
5.852842809364548202e+02,4.448147212182451127e-01
5.872909698996654697e+02,4.094722992003771433e-01
5.892976588628762329e+02,4.000112919238491549e-01
5.913043478260869961e+02,3.395893831230528681e-01
5.933110367892976456e+02,4.301089247532363102e-01
5.953177257525082950e+02,3.550398900638029875e-01
5.973244147157190582e+02,3.713125377506248936e-01
5.993311036789298214e+02,2.787377764087058396e-01
6.013377926421404709e+02,2.980202195896307638e-01
6.033444816053511204e+02,3.330188281366727732e-01
6.053511705685618836e+02,2.966978695527761056e-01
6.073578595317726467e+02,3.139719122655167949e-01
6.093645484949832962e+02,3.239919464224153556e-01
6.113712374581939457e+02,2.761291462372921224e-01
6.133779264214047089e+02,2.497243028725323610e-01
6.153846153846153584e+02,2.470421880219254851e-01
6.173913043478260079e+02,2.623266056068263574e-01
6.193979933110367710e+02,3.005075791330596990e-01
6.214046822742475342e+02,2.075057786470667631e-01
6.234113712374581837e+02,2.338295990971025751e-01
6.254180602006688332e+02,2.409005726295354310e-01
6.274247491638795964e+02,1.840995540655461227e-01
6.294314381270903596e+02,1.626396470286234353e-01
6.314381270903010090e+02,2.128035856141989313e-01
6.334448160535116585e+02,2.067635739758931224e-01
6.354515050167224217e+02,1.655766094925193443e-01
6.374581939799331849e+02,1.522149361644669907e-01
6.394648829431438344e+02,2.036039578206680634e-01
6.414715719063544839e+02,2.268119204734293515e-01
6.434782608695652470e+02,1.157516834144170226e-01
6.454849498327758965e+02,1.200289620260239498e-01
6.474916387959865460e+02,1.678616433329657154e-01
6.494983277591973092e+02,1.275300236153008859e-01
6.515050167224080724e+02,9.153200106912634526e-02
6.535117056856187219e+02,9.980692433343563152e-02
6.555183946488293714e+02,8.762635396374848784e-02
6.575250836120401345e+02,3.975878801558799247e-02
6.595317725752508977e+02,1.219336515131081433e-01
6.615384615384615472e+02,1.186275273984971484e-01
6.635451505016721967e+02,1.591670767908120177e-01
6.655518394648829599e+02,5.687469113681370425e-02
6.675585284280937231e+02,1.030043423832262967e-01
6.695652173913043725e+02,7.138446883604382398e-02
6.715719063545150220e+02,8.118084063065553191e-02
6.735785953177257852e+02,1.080744674539445144e-01
6.755852842809364347e+02,4.931188847169303696e-02
6.775919732441470842e+02,9.283666814554077107e-02
6.795986622073578474e+02,8.457228586699568063e-02
6.816053511705686105e+02,1.056772673636391935e-01
6.836120401337792600e+02,1.245530080115170163e-01
6.856187290969899095e+02,2.940900882135308314e-02
6.876254180602006727e+02,1.736989963134746850e-02
6.896321070234114359e+02,1.445747249955850744e-01
6.916387959866220854e+02,1.235438444075420555e-01
6.936454849498327349e+02,4.682758711349388481e-02
6.956521739130434980e+02,1.024906758695860037e-01
6.976588628762542612e+02,8.573623874817538904e-02
6.996655518394647970e+02,8.666239516495700956e-02
7.016722408026755602e+02,4.733345863861862513e-02
