wavelength,absorbance
2.000000000000000000e+02,7.353985051312950105e-02
2.020066889632107063e+02,3.517863626021706241e-02
2.040133779264214127e+02,1.113054853863354454e-01
2.060200668896321190e+02,4.175069802596548252e-02
2.080267558528427969e+02,7.766542035980428249e-02
2.100334448160535032e+02,1.030154907567027434e-01
2.120401337792642096e+02,0.000000000000000000e+00
2.140468227424749159e+02,1.733958697930078896e-01
2.160535117056856222e+02,1.222977834124383267e-01
2.180602006688963286e+02,8.430878515178480415e-02
2.200668896321070349e+02,1.051610723646430601e-01
2.220735785953177128e+02,7.726258686575701584e-02
2.240802675585284192e+02,1.085396768017183322e-01
2.260869565217391255e+02,7.348724510937125476e-02
2.280936454849498318e+02,1.300741849076158529e-01
2.301003344481605382e+02,3.566194111671348865e-02
2.321070234113712445e+02,7.062255647905954503e-02
2.341137123745819508e+02,7.183727171145827539e-02
2.361204013377926572e+02,6.777075296963923356e-02
2.381270903010033351e+02,8.697485357925606453e-02
2.401337792642140414e+02,7.640071068392892406e-02
2.421404682274247477e+02,4.873791197266060665e-02
2.441471571906354541e+02,7.217893564560345920e-02
2.461538461538461604e+02,5.200002384154939900e-02
2.481605351170568383e+02,7.025709829193932388e-02
2.501672240802675447e+02,8.109928008245471942e-02
2.521739130434782510e+02,8.387933543037198736e-02
2.541806020066889573e+02,1.112799368120940824e-01
2.561872909698996637e+02,9.234503033056587484e-02
2.581939799331103700e+02,7.124734494933800122e-02
2.602006688963210763e+02,2.203695280206773299e-01
2.622073578595317827e+02,8.692843610807372834e-02
2.642140468227424890e+02,9.326902622846704183e-02
2.662207357859531953e+02,0.000000000000000000e+00
2.682274247491639017e+02,6.104294611499166273e-02
2.702341137123745511e+02,5.988277801807873058e-02
2.722408026755853143e+02,4.874217540113894714e-02
2.742474916387959638e+02,6.948638870296236503e-02
2.762541806020066701e+02,1.554472646610501885e-01
2.782608695652173765e+02,2.192786379916141642e-02
2.802675585284280828e+02,5.947350928399576520e-03
2.822742474916387891e+02,6.199762008605071845e-02
2.842809364548494955e+02,7.991352516876618073e-02
2.862876254180602018e+02,2.057498345835443582e-02
2.882943143812709081e+02,1.698343521123134026e-01
2.903010033444816145e+02,1.395669147795477461e-01
2.923076923076923208e+02,5.392976712011769008e-02
2.943143812709030271e+02,6.497974745136045338e-02
2.963210702341136766e+02,5.381788308251660158e-02
2.983277591973244398e+02,3.972471929675976121e-02
3.003344481605350893e+02,6.609189345697624729e-02
3.023411371237458525e+02,9.799074638110485957e-03
3.043478260869565020e+02,1.252348797606044617e-01
3.063545150501672083e+02,7.882685374768184927e-02
3.083612040133779146e+02,5.056827636283598576e-02
3.103678929765886210e+02,7.450194403373774921e-02
3.123745819397993273e+02,1.121015205328330100e-01
3.143812709030100336e+02,1.823696997663110109e-02
3.163879598662207400e+02,8.112197067373025372e-02
3.183946488294314463e+02,1.398331660045625813e-01
3.204013377926421526e+02,5.431441054669895047e-02
3.224080267558528590e+02,5.285052998487346776e-02
3.244147157190635653e+02,1.477764506237509712e-01
3.264214046822742148e+02,7.971126331603185788e-02
3.284280936454849780e+02,3.615380728799399979e-02
3.304347826086956275e+02,6.655283571088185801e-02
3.324414715719063906e+02,4.057754305554782392e-02
3.344481605351170401e+02,1.071974072628611441e-01
3.364548494983277465e+02,1.259448030385220130e-01
3.384615384615384528e+02,1.006038985365210331e-01
3.404682274247491591e+02,5.882288009264505235e-02
3.424749163879598655e+02,1.768929170655635374e-01
3.444816053511705718e+02,1.634026189423905817e-01
3.464882943143812781e+02,5.321750979763838901e-02
3.484949832775919845e+02,9.090637310786089942e-02
3.505016722408026908e+02,1.285167559524514336e-01
3.525083612040133403e+02,1.097483176164407576e-01
3.545150501672241035e+02,1.726674332681933655e-01
3.565217391304347530e+02,1.763997120795821050e-01
3.585284280936455161e+02,1.384193884786624751e-01
3.605351170568561656e+02,1.493704092895319913e-01
3.625418060200669288e+02,1.641368857667172554e-01
3.645484949832775783e+02,2.517375097364692171e-02
3.665551839464882846e+02,1.087558004992207200e-01
3.685618729096989910e+02,1.440895321797805995e-01
3.705685618729096973e+02,1.391015933269632576e-01
3.725752508361204036e+02,1.902753223197485577e-01
3.745819397993311100e+02,1.948826802080967924e-01
3.765886287625418163e+02,1.121983941508539195e-01
3.785953177257524658e+02,1.690757121771688798e-01
3.806020066889632290e+02,1.819978228854054192e-01
3.826086956521738784e+02,1.715424746899937569e-01
3.846153846153846416e+02,1.484491423832617618e-01
3.866220735785952911e+02,1.902225952511586993e-01
3.886287625418060543e+02,2.176793209838450149e-01
3.906354515050167038e+02,2.336597594858829119e-01
3.926421404682274101e+02,1.141913046121631192e-01
3.946488294314381164e+02,2.877657795849006828e-01
3.966555183946488228e+02,1.760032308124913070e-01
3.986622073578595291e+02,1.136484299000323772e-01
4.006688963210702354e+02,2.398514929924291661e-01
4.026755852842809418e+02,2.023143909012591890e-01
4.046822742474916481e+02,1.864810878410257944e-01
4.066889632107023544e+02,2.015462323527394406e-01
4.086956521739130039e+02,2.098238759973038436e-01
4.107023411371237671e+02,2.521447247357050947e-01
4.127090301003344166e+02,3.530943804261386654e-01
4.147157190635451798e+02,2.356615006299293547e-01
4.167224080267558293e+02,2.211023970650900505e-01
4.187290969899665924e+02,3.193216758007708100e-01
4.207357859531772419e+02,3.024213327612503832e-01
4.227424749163879483e+02,3.247709612752081032e-01
4.247491638795986546e+02,2.276099975836020084e-01
4.267558528428093609e+02,3.044810703688599629e-01
4.287625418060200673e+02,2.723230497059413446e-01
4.307692307692307736e+02,2.804526628216977846e-01
4.327759197324414799e+02,2.814080800894158685e-01
4.347826086956521863e+02,3.171401823831487832e-01
4.367892976588628926e+02,3.600769766340851663e-01
4.387959866220735421e+02,3.287940008325623831e-01
4.408026755852843053e+02,4.138994112039399154e-01
4.428093645484949548e+02,3.359012038008704071e-01
4.448160535117057179e+02,3.222327485109700018e-01
4.468227424749163674e+02,2.827839881632097097e-01
4.488294314381271306e+02,3.232074755924621012e-01
4.508361204013377801e+02,2.751528816606231276e-01
4.528428093645484864e+02,4.041267154072927803e-01
4.548494983277591928e+02,3.793316398270361600e-01
4.568561872909698991e+02,3.873590517019991908e-01
4.588628762541806054e+02,3.451725342081433667e-01
4.608695652173913118e+02,3.317059815357003005e-01
4.628762541806020181e+02,3.638012151605400923e-01
4.648829431438127244e+02,3.122138766796905829e-01
4.668896321070234308e+02,3.280397887667607093e-01
4.688963210702341371e+02,3.843586847482137192e-01
4.709030100334448434e+02,3.843918228292356742e-01
4.729096989966554929e+02,4.452490842801800630e-01
4.749163879598661993e+02,3.081576227273977731e-01
4.769230769230769056e+02,4.460715647600169143e-01
4.789297658862876119e+02,3.867053934780622648e-01
4.809364548494983183e+02,3.862312225517862130e-01
4.829431438127090246e+02,5.097967103986634774e-01
4.849498327759197309e+02,4.017413878366146163e-01
4.869565217391304373e+02,3.042806978138727914e-01
4.889632107023411436e+02,4.083664273352098917e-01
4.909698996655518499e+02,3.417421182509817745e-01
4.929765886287625563e+02,3.849051017543734798e-01
4.949832775919732626e+02,3.411445254245510927e-01
4.969899665551839689e+02,3.873138714229030222e-01
4.989966555183946753e+02,3.151291694974546753e-01
5.010033444816053247e+02,3.763478569934603502e-01
5.030100334448160311e+02,3.802918022461574399e-01
5.050167224080267374e+02,3.760227689642761661e-01
5.070234113712374437e+02,3.790478075387142542e-01
5.090301003344481501e+02,4.713206946141075271e-01
5.110367892976588564e+02,3.945100226738237903e-01
5.130434782608695059e+02,3.101550160332752770e-01
5.150501672240802691e+02,5.263434448304343816e-01
5.170568561872910323e+02,3.755438065297894701e-01
5.190635451505016817e+02,3.203698575667212611e-01
5.210702341137123312e+02,4.101620577247402366e-01
5.230769230769230944e+02,3.102356773018300484e-01
5.250836120401338576e+02,3.389448257842409551e-01
5.270903010033445071e+02,4.664598197781593125e-01
5.290969899665551566e+02,4.275476439164331288e-01
5.311036789297659197e+02,3.042455148416374766e-01
5.331103678929765692e+02,3.691892630502747186e-01
5.351170568561872187e+02,4.714504871263405783e-01
5.371237458193979819e+02,3.304346799346185581e-01
5.391304347826087451e+02,3.408555587117014229e-01
5.411371237458193946e+02,3.437367015127568703e-01
5.431438127090300441e+02,3.977227497196041961e-01
5.451505016722408072e+02,3.252519750033313062e-01
5.471571906354515704e+02,3.258028976162771206e-01
5.491638795986622199e+02,2.974657035629568180e-01
5.511705685618728694e+02,2.315361433488363763e-01
5.531772575250836326e+02,3.121809778871280638e-01
5.551839464882943957e+02,1.543974953409785189e-01
5.571906354515049316e+02,2.234455451635817269e-01
5.591973244147156947e+02,2.890734518042999968e-01
5.612040133779264579e+02,2.934054770893088082e-01
5.632107023411371074e+02,2.651013726666653914e-01
5.652173913043477569e+02,2.134399294344297426e-01
5.672240802675585201e+02,2.679964562518794002e-01
5.692307692307692832e+02,2.359447656401020832e-01
5.712374581939799327e+02,1.931462734607927167e-01
5.732441471571905822e+02,2.457380269294756336e-01
5.752508361204013454e+02,3.196496512616424646e-01
5.772575250836121086e+02,2.061057833721863519e-01
5.792642140468227581e+02,2.361538553188659573e-01
5.812709030100334076e+02,2.864471317698140118e-01
5.832775919732441707e+02,2.979467613418378957e-01
5.852842809364548202e+02,2.140808365753777698e-01
5.872909698996654697e+02,2.262703787622460383e-01
5.892976588628762329e+02,1.965696156928345706e-01
5.913043478260869961e+02,2.353652683531249623e-01
5.933110367892976456e+02,2.238485859798918509e-01
5.953177257525082950e+02,1.939364079104189675e-01
5.973244147157190582e+02,1.500333916569539794e-01
5.993311036789298214e+02,1.707854033515758541e-01
6.013377926421404709e+02,1.192777390336917098e-01
6.033444816053511204e+02,1.740988171967139397e-01
6.053511705685618836e+02,1.062778191675088635e-01
6.073578595317726467e+02,8.400798709860850255e-02
6.093645484949832962e+02,3.199593631135208560e-02
6.113712374581939457e+02,1.784266309607016598e-01
6.133779264214047089e+02,1.391430451441232896e-01
6.153846153846153584e+02,1.749719668309804022e-01
6.173913043478260079e+02,1.519866661845203359e-01
6.193979933110367710e+02,1.263453142269873042e-01
6.214046822742475342e+02,1.306764077979912231e-01
6.234113712374581837e+02,2.941289186416860824e-02
6.254180602006688332e+02,1.869410700116207746e-01
6.274247491638795964e+02,1.838696086865103940e-01
6.294314381270903596e+02,1.319017350659312249e-01
6.314381270903010090e+02,9.680100685663878268e-02
6.334448160535116585e+02,1.267381243450566852e-01
6.354515050167224217e+02,1.024979473088527271e-01
6.374581939799331849e+02,5.802350129533873080e-02
6.394648829431438344e+02,1.657891171681159792e-01
6.414715719063544839e+02,1.269339596445712703e-01
6.434782608695652470e+02,1.718333610133056799e-01
6.454849498327758965e+02,5.394295314466054231e-02
6.474916387959865460e+02,9.966699421072600096e-02
6.494983277591973092e+02,1.576010256100849882e-01
6.515050167224080724e+02,9.545345548288905468e-02
6.535117056856187219e+02,1.138310339350587092e-01
6.555183946488293714e+02,1.485362937649022386e-01
6.575250836120401345e+02,4.231889894132340180e-02
6.595317725752508977e+02,8.630275318572737386e-02
6.615384615384615472e+02,1.205817001693831603e-01
6.635451505016721967e+02,1.327219289235975208e-01
6.655518394648829599e+02,7.161246512456963254e-02
6.675585284280937231e+02,1.025901315575987183e-01
6.695652173913043725e+02,1.552105274067183682e-03
6.715719063545150220e+02,3.909415774621909090e-02
6.735785953177257852e+02,9.906920015921669154e-02
6.755852842809364347e+02,1.627860183865045551e-01
6.775919732441470842e+02,1.231457305936802249e-01
6.795986622073578474e+02,1.434642210155815389e-01
6.816053511705686105e+02,9.003546040300855480e-02
6.836120401337792600e+02,6.118636815736183676e-02
6.856187290969899095e+02,8.525795685564228898e-02
6.876254180602006727e+02,6.388427887717261500e-02
6.896321070234114359e+02,5.480240642512832633e-02
6.916387959866220854e+02,6.914368701315082300e-02
6.936454849498327349e+02,9.124433668927664498e-02
6.956521739130434980e+02,2.701278834415073854e-02
6.976588628762542612e+02,1.388873580292078747e-01
6.996655518394647970e+02,4.657195504556142091e-02
7.016722408026755602e+02,0.000000000000000000e+00
7.036789297658863234e+02,4.984622426779004856e-02
7.056856187290969729e+02,0.000000000000000000e+00
7.076923076923076223e+02,1.799892489300258108e-02
7.096989966555183855e+02,5.877605332353452033e-02
7.117056856187291487e+02,6.831709938339255994e-02
7.137123745819397982e+02,6.216743216904681291e-02
7.157190635451504477e+02,1.494273186971177281e-01
7.177257525083612109e+02,5.522632821762580441e-02
7.197324414715718603e+02,1.711358897230376430e-02
7.217391304347826235e+02,5.453909929643517562e-02
7.237458193979932730e+02,1.166479178003790307e-01
7.257525083612040362e+02,6.489910212727142969e-02
7.277591973244146857e+02,1.431712426295635165e-01
7.297658862876254489e+02,6.961439453721619819e-02
7.317725752508360983e+02,1.285006510428156612e-01
7.337792642140468615e+02,1.576863792452930235e-02
7.357859531772575110e+02,1.139648545697913712e-01
7.377926421404682742e+02,6.813782673991947147e-02
7.397993311036789237e+02,7.825786052197758469e-02
