X,Y,Z,H
-5.0,-5.0,0.2720105554446849,-0.0941110217568508
-4.898989898989899,-5.0,0.27873795394593887,-0.09643858711799452
-4.797979797979798,-5.0,0.2826237950892872,-0.09778302200504319
-4.696969696969697,-5.0,0.2836284651790124,-0.09813062075362122
-4.595959595959596,-5.0,0.28174172223821353,-0.09747783981406974
-4.494949494949495,-5.0,0.27698280041929074,-0.09583133387569678
-4.393939393939394,-5.0,0.269400213923912,-0.09320788802642382
-4.292929292929293,-5.0,0.25907126243137435,-0.08963424663941763
-4.191919191919192,-5.0,0.24610124307720427,-0.08514684073110063
-4.090909090909091,-5.0,0.23062237701537922,-0.07979141656995245
-3.9898989898989896,-5.0,0.2127924615071883,-0.07362256932220146
-3.888888888888889,-5.0,0.1927932612778365,-0.06670318648859339
-3.787878787878788,-5.0,0.17082865553989396,-0.05910380680604825
-3.686868686868687,-5.0,0.14712255957351741,-0.05090190114979755
-3.5858585858585856,-5.0,0.12191664205161948,-0.04218108276675095
-3.484848484848485,-5.0,0.09546786138041363,-0.033030254891263565
-3.383838383838384,-5.0,0.06804584617078666,-0.023542704432822983
-3.282828282828283,-5.0,0.03993014654493894,-0.013815150974937719
-3.1818181818181817,-5.0,0.011407384299484622,-0.003946760780082562
-3.080808080808081,-5.0,-0.017231669022702328,0.005961864147702797
-2.9797979797979797,-5.0,-0.04569505636468366,0.01580971163669339
-2.878787878787879,-5.0,-0.07369261147321825,0.025496389102758657
-2.7777777777777777,-5.0,-0.10093891696041286,0.03492314698833865
-2.676767676767677,-5.0,-0.12715621395368865,0.043993885451801495
-2.5757575757575757,-5.0,-0.15207723367202405,0.05261613404462169
-2.474747474747475,-5.0,-0.17544792206233906,0.060701994389187566
-2.3737373737373737,-5.0,-0.1970300297200777,0.06816903624723478
-2.272727272727273,-5.0,-0.2166035406913813,0.07494113784405282
-2.1717171717171717,-5.0,-0.23396891539675194,0.08094926188189128
-2.070707070707071,-5.0,-0.24894912481101264,0.08613215933159837
-1.9696969696969697,-5.0,-0.261391455162388,0.09043699382778148
-1.868686868686869,-5.0,-0.2711690647529358,0.09381988030217481
-1.7676767676767677,-5.0,-0.2781822770295299,0.09624633236418748
-1.6666666666666665,-5.0,-0.2823595967233524,0.09769161386787012
-1.5656565656565657,-5.0,-0.2836584386989948,0.09814099108129687
-1.4646464646464645,-5.0,-0.2820655620830116,0.0975898828876545
-1.3636363636363638,-5.0,-0.2775972052462608,0.09604390748683464
-1.2626262626262625,-5.0,-0.27029892026397107,0.09351882512143492
-1.1616161616161618,-5.0,-0.2602451085411105,0.09004037741104146
